Pairs,Reciprocity_A,Reciprocity_B,Followership_A,Interestingness_A,BidirFriendship_A,Followership_B,Interestingness_B,BidirFriendship_B,PMentioning_AB,PRetweet_AB,TextSentiment_A,TextSentiment_B,TextSimilarity_AB,Interestingness_AB,Class
8912,"('Pol10', 'bru14')",0.5879120879120879,0.6858974358974359,0.7009345794392523,0.0,1.7009345794392523,0.4579439252336449,7.209876543209878,1.4579439252336448,-1,-1,-0.5994,0.5411,1,-1,0
8913,"('Pol10', 'min7')",0.5879120879120879,0.7886304909560724,0.7009345794392523,0.0,1.7009345794392523,0.26802096985583224,1.356026585234417,1.2680209698558322,-1,-1,-0.5994,0.0,1,-1,0
8914,"('Pol10', 'Kue13')",0.5879120879120879,0.3869537682077264,0.7009345794392523,0.0,1.7009345794392523,1.5842880523731588,7.672818650223838,2.5842880523731586,-1,-1,-0.5994,0.0,-1,-1,0
8915,"('Pol10', 'Fra9')",0.5879120879120879,0.5376226826608506,0.7009345794392523,0.0,1.7009345794392523,0.8600405679513184,1.6506137643427656,1.8600405679513183,-1,-1,-0.5994,-0.4588,-1,-1,0
8916,"('San15', 'DTC11')",0.9111111111111112,0.6485225505443235,0.0975609756097561,0.08319527157121748,1.0975609756097562,0.5419664268585132,0.9277787884300528,1.5419664268585132,-1,-1,0.2896,0.0,-1,-1,0
8917,"('San15', 'Sta10')",0.9111111111111112,0.4664099307016824,0.0975609756097561,0.08319527157121748,1.0975609756097562,1.1440366814136382,0.00027393507738665936,2.1440366814136382,-1,-1,0.2896,0.0,1,-1,0
8918,"('San15', 'uni15')",0.9111111111111112,0.5006149554157323,0.0975609756097561,0.08319527157121748,1.0975609756097562,0.9975431999820236,2.9389788293897885,1.997543199982024,-1,-1,0.2896,0.0,1,-1,0
8919,"('Hib11', 'Luk14')",0.004054382442093954,0.007552870090634442,245.64668769716087,0.09124690338563173,246.64668769716087,131.4,0.5094339622641509,132.4,-1,-1,0.5106,0.6808,-1,-1,0
8920,"('Hib11', 'p4s7')",0.004054382442093954,0.4805825242718447,245.64668769716087,0.09124690338563173,246.64668769716087,1.0808080808080809,4.314741035856573,2.080808080808081,-1,-1,0.5106,-0.4314,1,-1,0
8921,"('Hib11', 'Cal9')",0.004054382442093954,0.07794177512590576,245.64668769716087,0.09124690338563173,246.64668769716087,11.830090133110488,0.5628389917344081,12.830090133110488,-1,-1,0.5106,-0.4404,-1,-1,0
8922,"('Hib11', 'Jam8')",0.004054382442093954,0.0019597209554564053,245.64668769716087,0.09124690338563173,246.64668769716087,509.27672955974856,0.04096706643822578,510.27672955974856,-1,-1,0.5106,0.0,-1,-1,0
8923,"('Ral14', 'Eas13')",0.5279114533205005,0.5188821042743071,0.8942570647219691,2.476485148514852,1.894257064721969,0.9272200597447272,0.9413274797231936,1.9272200597447269,-1,-1,0.6496,0.5423,-1,-1,0
8924,"('Ral14', 'Ama13')",0.5279114533205005,0.49935554641437,0.8942570647219691,2.476485148514852,1.894257064721969,1.0025811411939152,1.5043666546373151,2.002581141193915,-1,-1,0.6496,0.0,-1,-1,0
8925,"('Ral14', 'gas11')",0.5279114533205005,0.5043127179298954,0.8942570647219691,2.476485148514852,1.894257064721969,0.9828966521106259,0.6466997329263641,1.9828966521106264,-1,-1,0.6496,0.3612,-1,-1,0
8926,"('Ral14', 'pat12')",0.5279114533205005,0.4899591700691609,0.8942570647219691,2.476485148514852,1.894257064721969,1.040986394557823,0.9970951919871744,2.040986394557823,-1,-1,0.6496,0.4199,-1,-1,0
8927,"('Ral14', 'Jen15')",0.5279114533205005,0.5977249224405378,0.8942570647219691,2.476485148514852,1.894257064721969,0.6730103806228374,1.4292893036611631,1.6730103806228374,-1,-1,0.6496,-0.6114,-1,-1,0
8928,"('The13', 'uns14')",0.3163716814159292,0.3998472960876204,2.160839160839161,0.21524854125120024,3.1608391608391613,1.5009547639428458,0.9001781065899438,2.500954763942845,-1,-1,0.0,0.0,1,-1,0
8929,"('The13', 'alm11')",0.3163716814159292,0.09751457692129237,2.160839160839161,0.21524854125120024,3.1608391608391613,9.254877081681208,1.356990354055539,10.254877081681208,-1,-1,0.0,-0.1531,-1,-1,0
8930,"('The13', 'Rig12')",0.3163716814159292,0.07532821005443484,2.160839160839161,0.21524854125120024,3.1608391608391613,12.275239107332625,4.718224380093637,13.275239107332625,-1,-1,0.0,-0.5983,-1,-1,0
8931,"('The13', 'Sto13')",0.3163716814159292,0.2012465146793505,2.160839160839161,0.21524854125120024,3.1608391608391613,3.969030154849226,0.9566466205906112,4.969030154849227,-1,-1,0.0,0.0,1,-1,0
8932,"('The13', 'The13')",0.3163716814159292,0.6119636705292828,2.160839160839161,0.21524854125120024,3.1608391608391613,0.6340839303991812,0.7403846153846154,1.6340839303991812,-1,-1,0.0,-0.6124,1,-1,0
8933,"('one7', 'Tom11')",0.12921186522031294,0.3673373888628919,6.739227340267459,0.32889424163978753,7.739227340267459,1.7222929936305733,1.769254372506904,2.7222929936305733,-1,-1,-0.3818,0.5411,-1,-1,0
8934,"('one7', 'BNo9')",0.12921186522031294,0.6573651730614435,6.739227340267459,0.32889424163978753,7.739227340267459,0.5212244897959184,1.373142112125163,1.5212244897959184,-1,-1,-0.3818,0.0,1,-1,0
8935,"('one7', 'red9')",0.12921186522031294,0.08826064471642821,6.739227340267459,0.32889424163978753,7.739227340267459,10.330078125,2.432510885341074,11.330078125,-1,-1,-0.3818,0.8582,-1,-1,0
8936,"('one7', 'bia11')",0.12921186522031294,0.14971534082166488,6.739227340267459,0.32889424163978753,7.739227340267459,5.6793422404933205,0.7505191693290735,6.6793422404933205,-1,-1,-0.3818,0.0,1,-1,0
8937,"('one7', 'cap9')",0.12921186522031294,0.18894192521877487,6.739227340267459,0.32889424163978753,7.739227340267459,4.292631578947368,1.154054054054054,5.292631578947368,-1,-1,-0.3818,-0.4404,-1,-1,0
8938,"('noc10', 'mak15')",0.6778761061946903,0.4838709677419355,0.4751958224543081,0.8780430913834512,1.475195822454308,1.0666666666666669,0.5675675675675675,2.066666666666667,-1,-1,0.5719,0.6114,-1,-1,0
8939,"('noc10', 'xay6')",0.6778761061946903,0.48945147679324896,0.4751958224543081,0.8780430913834512,1.475195822454308,1.043103448275862,1.1898883009994121,2.0431034482758617,-1,-1,0.5719,0.0,1,-1,0
8940,"('noc10', 'tam14')",0.6778761061946903,0.4725806451612904,0.4751958224543081,0.8780430913834512,1.475195822454308,1.1160409556313993,0.6140834994123359,2.1160409556314,-1,-1,0.5719,0.3182,-1,-1,0
8941,"('noc10', 'hey11')",0.6778761061946903,0.5327510917030568,0.4751958224543081,0.8780430913834512,1.475195822454308,0.8770491803278688,3.695996829171621,1.8770491803278688,-1,-1,0.5719,0.6908,-1,-1,0
8942,"('noc10', 'tha15')",0.6778761061946903,0.7991718426501035,0.4751958224543081,0.8780430913834512,1.475195822454308,0.2512953367875648,0.09095988378589788,1.2512953367875648,-1,-1,0.5719,-0.2755,-1,-1,0
8943,"('12v10', 'Boo12')",0.11399798590130915,0.6557377049180327,7.77208480565371,0.00010818412938821876,8.77208480565371,0.525,0.05113636363636364,1.525,-1,-1,0.4466,-0.2924,1,-1,0
8944,"('MAN8', 'sdu10')",0.7442528735632183,0.6148111332007953,0.3436293436293436,2.752577319587629,1.3436293436293436,0.6265157639450283,5.899169726967907,1.6265157639450285,-1,-1,0.0,0.0,-1,-1,0
8945,"('MAN8', 'mag14')",0.7442528735632183,0.6827956989247311,0.3436293436293436,2.752577319587629,1.3436293436293436,0.4645669291338583,2.1153846153846154,1.4645669291338583,-1,-1,0.0,0.0,-1,-1,0
8946,"('MAN8', 'Ndu9')",0.7442528735632183,0.7473118279569892,0.3436293436293436,2.752577319587629,1.3436293436293436,0.3381294964028777,1.6458333333333333,1.3381294964028776,-1,-1,0.0,0.0,-1,-1,0
8947,"('MAN8', 'dad11')",0.7442528735632183,0.5394736842105263,0.3436293436293436,2.752577319587629,1.3436293436293436,0.8536585365853658,0.79,1.8536585365853655,-1,-1,0.0,0.0,-1,-1,0
8948,"('MAN8', 'Lun13')",0.7442528735632183,0.7486860035039906,0.3436293436293436,2.752577319587629,1.3436293436293436,0.3356734269370775,2.324324324324324,1.3356734269370776,-1,-1,0.0,-0.34,-1,-1,0
8949,"('Mal15', 'Cul15')",0.5871462264150943,0.25998785853690354,0.7031532436232175,1.9964596073382683,1.7031532436232175,2.84633346198379,24.752013273440976,3.84633346198379,-1,-1,0.0,0.8091,1,-1,0
8950,"('Mal15', 'Gar12')",0.5871462264150943,0.4970682870500129,0.7031532436232175,1.9964596073382683,1.7031532436232175,1.0117960168707851,3.5872463768115943,2.011796016870785,-1,-1,0.0,-0.0553,-1,-1,0
8951,"('Mal15', 'Rea8')",0.5871462264150943,0.29261905765213675,0.7031532436232175,1.9964596073382683,1.7031532436232175,2.4174124133390937,0.7225490599415806,3.4174124133390937,-1,-1,0.0,0.3986,-1,-1,0
8952,"('Mal15', 'Pub13')",0.5871462264150943,0.48903275267260105,0.7031532436232175,1.9964596073382683,1.7031532436232175,1.0448528130987629,1.283982683982684,2.044852813098763,-1,-1,0.0,0.5423,-1,-1,0
8953,"('Mal15', 'spr12')",0.5871462264150943,0.5202693951560678,0.7031532436232175,1.9964596073382683,1.7031532436232175,0.922081155090864,1.5155393053016453,1.922081155090864,-1,-1,0.0,0.6249,-1,-1,0
8954,"('Bis14', 'B_S8')",0.2942555685814772,0.4001236858379715,2.398406374501992,2.81609967173978,3.398406374501992,1.499227202472952,2.5305087518403404,2.499227202472952,-1,-1,0.7088,0.4404,1,-1,0
8955,"('Bis14', 'ang13')",0.2942555685814772,0.5548654244306418,2.398406374501992,2.81609967173978,3.398406374501992,0.8022388059701493,0.8117271639409653,1.8022388059701493,-1,-1,0.7088,0.0,-1,-1,0
8956,"('Bis14', 'aar14')",0.2942555685814772,0.6838235294117647,2.398406374501992,2.81609967173978,3.398406374501992,0.4623655913978494,3.125,1.4623655913978495,-1,-1,0.7088,0.7003,-1,-1,0
8957,"('Bis14', 'Kyr11')",0.2942555685814772,0.74,2.398406374501992,2.81609967173978,3.398406374501992,0.35135135135135137,2.3181818181818183,1.3513513513513509,-1,-1,0.7088,0.0,-1,-1,0
8958,"('Bis14', '6Da13')",0.2942555685814772,0.3044006069802732,2.398406374501992,2.81609967173978,3.398406374501992,2.2851445663010965,1.589251675582611,3.2851445663010965,-1,-1,0.7088,0.4939,1,-1,0
8959,"('Mad12', 'ALL15')",0.9305103148751356,0.4865682936057511,0.07467911318553093,0.5771614045441134,1.0746791131855309,1.0552099533437014,1.5397178916109877,2.0552099533437014,-1,-1,0.4404,0.0,-1,-1,0
8960,"('edw14', 'Geo15')",0.5590062111801242,0.7027027027027027,0.7888888888888889,0.12707838479809974,1.7888888888888892,0.4230769230769231,0.5,1.4230769230769231,-1,-1,-0.3818,0.0,1,-1,0
8961,"('edw14', 'NLP10')",0.5590062111801242,0.27278101511696645,0.7888888888888889,0.12707838479809974,1.7888888888888892,2.66594427244582,0.01949229374433364,3.66594427244582,-1,-1,-0.3818,0.0,1,-1,0
8962,"('edw14', 'Ban13')",0.5590062111801242,0.3292708118157405,0.7888888888888889,0.12707838479809974,1.7888888888888892,2.037013801756588,3.1259633607075172,3.037013801756588,-1,-1,-0.3818,0.0,1,-1,0
8963,"('edw14', 'bro13')",0.5590062111801242,0.5238401308869931,0.7888888888888889,0.12707838479809974,1.7888888888888892,0.908979364194088,1.1132075471698113,1.9089793641940882,-1,-1,-0.3818,0.0,-1,-1,0
8964,"('edw14', 'Ang15')",0.5590062111801242,0.522343594836147,0.7888888888888889,0.12707838479809974,1.7888888888888892,0.9144486692015208,17.181254307374225,1.914448669201521,-1,-1,-0.3818,0.0,-1,-1,0
8965,"('guy14', 'nut7')",0.3888091822094691,0.4722222222222222,1.5719557195571956,0.3844918411923423,2.571955719557196,1.1176470588235294,0.7160883280757098,2.117647058823529,-1,-1,0.0,0.0,1,-1,0
8966,"('guy14', 'jes15')",0.3888091822094691,0.5084745762711864,1.5719557195571956,0.3844918411923423,2.571955719557196,0.9666666666666668,5.404255319148937,1.9666666666666663,-1,-1,0.0,0.5009,-1,-1,0
8967,"('guy14', 'its12')",0.3888091822094691,0.3106540084388186,1.5719557195571956,0.3844918411923423,2.571955719557196,2.219015280135824,4.567644953471723,3.2190152801358236,-1,-1,0.0,0.0,-1,-1,0
8968,"('guy14', 'bab12')",0.3888091822094691,0.7396021699819169,1.5719557195571956,0.3844918411923423,2.571955719557196,0.35207823960880197,0.6610717896865521,1.3520782396088018,-1,-1,0.0,-0.4939,-1,-1,0
8969,"('guy14', 'amo12')",0.3888091822094691,0.3176991150442478,1.5719557195571956,0.3844918411923423,2.571955719557196,2.147632311977716,1.5501188951893177,3.147632311977716,-1,-1,0.0,-0.2023,-1,-1,0
8970,"('Las14', 'Two14')",0.5714285714285714,0.6715766503000545,0.75,0.055430374042361424,1.75,0.4890333062550772,0.016423357664233574,1.4890333062550771,-1,-1,0.0,-0.4512,1,-1,0
8971,"('Las14', 'GNN11')",0.5714285714285714,0.6537878787878788,0.75,0.055430374042361424,1.75,0.52954808806489,0.0,1.52954808806489,-1,-1,0.0,0.0,1,-1,0
8972,"('Las14', 'Aut9')",0.5714285714285714,0.5189905684425185,0.75,0.055430374042361424,1.75,0.9268172888015715,0.04525027119169379,1.9268172888015718,-1,-1,0.0,0.4926,1,-1,0
8973,"('Las14', 'Con10')",0.5714285714285714,0.2371512481644641,0.75,0.055430374042361424,1.75,3.2167182662538703,0.16351963746223566,4.21671826625387,-1,-1,0.0,0.5267,1,-1,0
8974,"('Las14', 'Sol10')",0.5714285714285714,0.8468634686346863,0.75,0.055430374042361424,1.75,0.18082788671023964,0.045454545454545456,1.1808278867102395,-1,-1,0.0,0.0,-1,-1,0
8975,"('tim12', 'pri12')",0.6934357541899442,0.5091738139181413,0.4420946626384693,1.850830467630826e-05,1.4420946626384692,0.9639658848614072,0.9272383870669502,1.9639658848614072,-1,-1,0.0,0.5106,-1,-1,0
8976,"('tim12', 'Nig8')",0.6934357541899442,0.7546485260770975,0.4420946626384693,1.850830467630826e-05,1.4420946626384692,0.3251201923076923,0.2175653742110009,1.3251201923076923,-1,-1,0.0,0.4588,-1,-1,0
8977,"('tim12', 'Wom13')",0.6934357541899442,0.54099560761347,0.4420946626384693,1.850830467630826e-05,1.4420946626384692,0.8484438430311232,0.0,1.8484438430311232,-1,-1,0.0,-0.5994,-1,-1,0
8978,"('tim12', 'Sai11')",0.6934357541899442,0.7841269841269841,0.4420946626384693,1.850830467630826e-05,1.4420946626384692,0.27530364372469635,0.16494845360824742,1.2753036437246963,-1,-1,0.0,0.6908,-1,-1,0
8979,"('tim12', 'Foo14')",0.6934357541899442,0.5448021722265322,0.4420946626384693,1.850830467630826e-05,1.4420946626384692,0.8355286578853685,0.0,1.8355286578853685,-1,-1,0.0,0.0,-1,-1,0
8980,"('Bro13', 'She12')",0.6228239845261122,0.35875175973721257,0.6055900621118012,0.392090395480226,1.6055900621118009,1.787442773054284,0.9678150498640072,2.7874427730542846,-1,-1,0.7901,0.8275,-1,-1,0
8981,"('Bro13', 'hhc8')",0.6228239845261122,0.7964071856287425,0.6055900621118012,0.392090395480226,1.6055900621118009,0.2556390977443609,0.7142857142857143,1.2556390977443608,-1,-1,0.7901,-0.3987,1,-1,0
8982,"('Bro13', 'Fox11')",0.6228239845261122,0.6155988857938719,0.6055900621118012,0.392090395480226,1.6055900621118009,0.6244343891402715,0.6067415730337079,1.6244343891402715,-1,-1,0.7901,0.34,1,-1,0
8983,"('Bro13', 'Cle11')",0.6228239845261122,0.8043775649794802,0.6055900621118012,0.392090395480226,1.6055900621118009,0.24319727891156465,0.2,1.2431972789115646,-1,-1,0.7901,0.4019,-1,-1,0
8984,"('Bro13', 'RLW9')",0.6228239845261122,0.8888888888888888,0.6055900621118012,0.392090395480226,1.6055900621118009,0.125,,1.125,-1,-1,0.7901,0.0,-1,-1,0
8985,"('Sha12', 'suf12')",0.5373134328358209,0.8773584905660378,0.8611111111111112,2.9285714285714284,1.8611111111111112,0.13978494623655913,0.0,1.1397849462365592,-1,-1,0.128,0.0,-1,-1,0
8986,"('Sha12', 'nay9')",0.5373134328358209,0.8594147582697201,0.8611111111111112,2.9285714285714284,1.8611111111111112,0.16358253145817914,1.2249322493224932,1.1635825314581791,-1,-1,0.128,0.0,-1,-1,0
8987,"('Sha12', 'nip15')",0.5373134328358209,0.6133866133866134,0.8611111111111112,2.9285714285714284,1.8611111111111112,0.6302931596091205,0.9,1.6302931596091206,-1,-1,0.128,0.0,1,-1,0
8988,"('der9', 'NU512')",0.6630012936610608,0.85,0.5082926829268293,1.7317004767691877,1.5082926829268293,0.17647058823529413,1.0192307692307692,1.1764705882352942,-1,-1,0.0,0.0,-1,-1,0
8989,"('der9', 'pin15')",0.6630012936610608,0.7217125382262997,0.5082926829268293,1.7317004767691877,1.5082926829268293,0.3855932203389831,1.2295782167645488,1.3855932203389831,-1,-1,0.0,0.0,1,-1,0
8990,"('der9', 'dab14')",0.6630012936610608,0.36974487962630254,0.5082926829268293,1.7317004767691877,1.5082926829268293,1.7045675413022352,1.6341094580470124,2.704567541302235,-1,-1,0.0,0.7345,-1,-1,0
8991,"('der9', 'aye9')",0.6630012936610608,0.6542792792792793,0.5082926829268293,1.7317004767691877,1.5082926829268293,0.5283993115318416,0.0960512912696986,1.5283993115318415,-1,-1,0.0,0.0,-1,-1,0
8992,"('der9', 'boy14')",0.6630012936610608,0.4893520616221115,0.5082926829268293,1.7317004767691877,1.5082926829268293,1.0435185185185183,3.5997700929207777,2.0435185185185185,-1,-1,0.0,0.0772,-1,-1,0
8993,"('Sea9', 'Q8213')",0.4725490196078431,0.7145938173975557,1.116182572614108,6.312542307320375,2.116182572614108,0.3993963782696177,5.75558867362146,1.3993963782696175,-1,-1,-0.3612,0.0,-1,-1,0
8994,"('Sea9', 'Bla13')",0.4725490196078431,0.4972375690607735,1.116182572614108,6.312542307320375,2.116182572614108,1.0111111111111108,1.5942028985507246,2.01111111111111,-1,-1,-0.3612,0.0,1,-1,0
8995,"('Sea9', 'dio12')",0.4725490196078431,0.8636363636363636,1.116182572614108,6.312542307320375,2.116182572614108,0.15789473684210525,3.3434125269978403,1.1578947368421053,-1,-1,-0.3612,-0.5719,-1,-1,0
8996,"('Sea9', 'Bob15')",0.4725490196078431,0.6572871572871573,1.116182572614108,6.312542307320375,2.116182572614108,0.5214050493962679,2.7698902606310014,1.521405049396268,-1,-1,-0.3612,0.1027,1,-1,0
8997,"('Sea9', 'The13')",0.4725490196078431,0.09955359077709876,1.116182572614108,6.312542307320375,2.116182572614108,9.044841097083152,0.0,10.044841097083152,-1,-1,-0.3612,-0.5983,1,-1,0
8998,"('itv11', 'Ste11')",0.0028449379501791017,0.012429239478218066,350.5015151515152,0.01494444908528945,351.5015151515152,79.45544554455445,0.9842722333428652,80.45544554455445,-1,-1,0.0,0.0,-1,-1,0
8999,"('hun13', 'CUT15')",0.5843563661873027,0.4901596030610949,0.7112845138055222,1.2196970859484095,1.7112845138055222,1.040151807196884,2.7305589843061187,2.0401518071968843,-1,-1,0.3333,0.0,1,-1,0
9000,"('hun13', 'AME14')",0.5843563661873027,0.3520035432757385,0.7112845138055222,1.2196970859484095,1.7112845138055222,1.8408804942530357,1.0169984462357735,2.840880494253037,-1,-1,0.3333,0.25,-1,-1,0
9001,"('hun13', 'chr13')",0.5843563661873027,0.6615438351379672,0.7112845138055222,1.2196970859484095,1.7112845138055222,0.5116156282998944,0.9852941176470588,1.5116156282998945,-1,-1,0.3333,0.0,1,-1,0
9002,"('hun13', 'Voi15')",0.5843563661873027,0.3876790412160187,0.7112845138055222,1.2196970859484095,1.7112845138055222,1.5794533459000943,0.5281404119524225,2.5794533459000943,-1,-1,0.3333,0.7778,1,-1,0
9003,"('hun13', 'Pat11')",0.5843563661873027,0.4742790779663829,0.7112845138055222,1.2196970859484095,1.7112845138055222,1.1084632370624632,1.2802926661194378,2.108463237062463,-1,-1,0.3333,0.7177,-1,-1,0
9004,"('jtf10', 'Bor14')",0.6381777108433735,0.4885639295088114,0.5669616519174041,0.7604922590788342,1.566961651917404,1.046815042210284,1.0294866016255435,2.046815042210284,-1,-1,0.0,0.0,-1,-1,0
9005,"('jtf10', 'spe13')",0.6381777108433735,0.100418410041841,0.5669616519174041,0.7604922590788342,1.566961651917404,8.958333333333334,2.074059405940594,9.958333333333334,-1,-1,0.0,0.0,1,-1,0
9006,"('jtf10', 'Dan14')",0.6381777108433735,0.45000745184246793,0.5669616519174041,0.7604922590788342,1.566961651917404,1.22218542360953,0.002409638554216868,2.2221854236095298,-1,-1,0.0,0.0,1,-1,0
9007,"('jtf10', '20w15')",0.6381777108433735,0.4450295857988166,0.5669616519174041,0.7604922590788342,1.566961651917404,1.2470416168062757,0.6586086489390277,2.2470416168062757,-1,-1,0.0,0.0,1,-1,0
9008,"('jtf10', 'don8')",0.6381777108433735,0.4425036390101893,0.5669616519174041,0.7604922590788342,1.566961651917404,1.2598684210526316,12.98202396804261,2.2598684210526314,-1,-1,0.0,0.0,-1,-1,0
9009,"('Kun8', 'thr11')",0.8066489361702127,0.3277442311839551,0.2396966699637323,1.9794558578567465,1.2396966699637322,2.051159730218786,1.6987447698744769,3.051159730218786,-1,-1,0.0,-0.3802,1,-1,0
9010,"('Kun8', 'Rea13')",0.8066489361702127,0.44609135898938596,0.2396966699637323,1.9794558578567465,1.2396966699637322,1.2416932761609345,2.9985041136873596,2.2416932761609343,-1,-1,0.0,0.0,-1,-1,0
9011,"('Kun8', 'Tys14')",0.8066489361702127,0.4260630420985826,0.2396966699637323,1.9794558578567465,1.2396966699637322,1.3470705064548163,0.5522552255225522,2.3470705064548163,-1,-1,0.0,0.0,-1,-1,0
9012,"('Kun8', 'Res13')",0.8066489361702127,0.51915380217267,0.2396966699637323,1.9794558578567465,1.2396966699637322,0.9262114537444934,9.067657992565056,1.9262114537444928,-1,-1,0.0,0.0,-1,-1,0
9013,"('Kun8', 'djl8')",0.8066489361702127,0.7590953785644051,0.2396966699637323,1.9794558578567465,1.2396966699637322,0.3173575129533679,76.94623655913979,1.317357512953368,-1,-1,0.0,0.0,-1,-1,0
9014,"('Ain6', 'Pau13')",0.5304054054054054,0.5374943870678042,0.8853503184713376,4.9420821114369495,1.8853503184713376,0.860484544695071,8.446375470825348,1.860484544695071,-1,-1,0.0,0.0,-1,-1,0
9015,"('Ain6', 'Bit12')",0.5304054054054054,0.486825813481254,0.8853503184713376,4.9420821114369495,1.8853503184713376,1.0541227936314157,0.02784244343048701,2.054122793631416,-1,-1,0.0,-0.743,-1,-1,0
9016,"('Ain6', 'flo11')",0.5304054054054054,0.5223880597014925,0.8853503184713376,4.9420821114369495,1.8853503184713376,0.9142857142857144,1.8753599341834641,1.9142857142857144,-1,-1,0.0,-0.1779,1,-1,0
9017,"('Ain6', 'Rus11')",0.5304054054054054,0.8823297914207006,0.8853503184713376,4.9420821114369495,1.8853503184713376,0.13336306868867082,3.807147850401957,1.1333630686886709,-1,-1,0.0,0.0,-1,-1,0
9018,"('Ain6', 'joe10')",0.5304054054054054,0.3842875671669446,0.8853503184713376,4.9420821114369495,1.8853503184713376,1.6022179363548703,4.113479839402919,2.6022179363548696,-1,-1,0.0,-0.1027,-1,-1,0
9019,"('Lat12', 'Dcd10')",0.5229826353421859,0.5063370492518193,0.912109375,1.5925330350276166,1.912109375,0.9749690477472144,0.9231800371210559,1.9749690477472144,-1,-1,0.6054,0.0,-1,-1,0
9020,"('Lat12', 'lau11')",0.5229826353421859,0.4901717571176325,0.912109375,1.5925330350276166,1.912109375,1.0401012206013696,0.27506086509923605,2.0401012206013696,-1,-1,0.6054,0.0,1,-1,0
9021,"('Lat12', 'tag8')",0.5229826353421859,0.5075127827096207,0.912109375,1.5925330350276166,1.912109375,0.9703937202546512,0.11675984334359772,1.970393720254651,-1,-1,0.6054,0.0,-1,-1,0
9022,"('Lat12', 'Zio13')",0.5229826353421859,0.5127468317123489,0.912109375,1.5925330350276166,1.912109375,0.9502802126742348,0.8325481798715203,1.9502802126742351,-1,-1,0.6054,-0.4003,-1,-1,0
9023,"('Lat12', 'nan9')",0.5229826353421859,0.5233757650642223,0.912109375,1.5925330350276166,1.912109375,0.9106731085977819,1.83086860445351,1.910673108597782,-1,-1,0.6054,0.0,-1,-1,0
9024,"('Der14', '69D9')",0.7615894039735099,0.6968264686022958,0.3130434782608696,0.8520378597643423,1.3130434782608695,0.43507751937984496,4.89774951076321,1.435077519379845,-1,-1,-0.4019,0.0,1,-1,0
9025,"('Der14', 'Bea13')",0.7615894039735099,0.6646216768916156,0.3130434782608696,0.8520378597643423,1.3130434782608695,0.5046153846153846,3.9675542626985902,1.504615384615385,-1,-1,-0.4019,-0.5859,1,-1,0
9026,"('Der14', 'stu15')",0.7615894039735099,0.7275318259547786,0.3130434782608696,0.8520378597643423,1.3130434782608695,0.3745103160094019,1.1171864889349037,1.3745103160094019,-1,-1,-0.4019,-0.2255,1,-1,0
9027,"('Der14', 'WWy7')",0.7615894039735099,0.6446658364466583,0.3130434782608696,0.8520378597643423,1.3130434782608695,0.5511912427559562,2.123921568627451,1.5511912427559562,-1,-1,-0.4019,0.0,-1,-1,0
9028,"('Der14', 'b_b13')",0.7615894039735099,0.47337850919651503,0.3130434782608696,0.8520378597643423,1.3130434782608695,1.112474437627812,0.2476233031848508,2.112474437627812,-1,-1,-0.4019,-0.0772,-1,-1,0
9029,"('Mar10', 'don14')",0.12488106565176026,0.36614535418583255,7.007619047619048,0.235226264418811,8.007619047619048,1.7311557788944725,0.5815217391304348,2.7311557788944723,-1,-1,-0.7096,-0.1531,-1,-1,0
9030,"('Mar10', 'Cat14')",0.12488106565176026,0.010889185659147944,7.007619047619048,0.235226264418811,8.007619047619048,90.83423180592993,0.00717640345871922,91.83423180592993,-1,-1,-0.7096,0.0,-1,-1,0
9031,"('rba9', 'TEL12')",0.8673469387755102,0.4240315638450502,0.15294117647058825,7.0625,1.152941176470588,1.3583150059211642,0.005018994453800246,2.358315005921164,-1,-1,0.4215,0.5994,-1,-1,0
9032,"('pot13', 'rob15')",0.5342066957787481,0.8371126228269086,0.8719346049046321,0.005594440063091482,1.871934604904632,0.1945823927765237,0.0,1.1945823927765238,-1,-1,0.0,0.2023,1,-1,0
9033,"('pot13', 'bry10')",0.5342066957787481,0.4114530580444098,0.8719346049046321,0.005594440063091482,1.871934604904632,1.4304109070251847,0.18960009465215333,2.4304109070251845,-1,-1,0.0,0.0,-1,-1,0
9034,"('pot13', 'Sam10')",0.5342066957787481,0.7298850574712644,0.8719346049046321,0.005594440063091482,1.871934604904632,0.3700787401574803,1.364728495915425,1.3700787401574803,-1,-1,0.0,0.4779,-1,-1,0
9035,"('pot13', 'Ros10')",0.5342066957787481,0.7049071618037135,0.8719346049046321,0.005594440063091482,1.871934604904632,0.41862652869238004,8.55146124523507,1.4186265286923798,-1,-1,0.0,0.8585,-1,-1,0
9036,"('pot13', 'Wom15')",0.5342066957787481,0.20491668041577296,0.8719346049046321,0.005594440063091482,1.871934604904632,3.8800322061191626,0.6585150028155418,4.8800322061191626,-1,-1,0.0,0.0,1,-1,0
9037,"('boo7', 'Fas14')",0.5115030674846626,0.6372324159021406,0.9550224887556222,0.7422338716496153,1.9550224887556225,0.5692861427714457,2.4558375634517766,1.5692861427714455,-1,-1,0.0,-0.2942,-1,-1,0
9038,"('boo7', 'Bas11')",0.5115030674846626,0.427072786933239,0.9550224887556222,0.7422338716496153,1.9550224887556225,1.341521236182914,0.7409772136412296,2.341521236182914,-1,-1,0.0,0.0,1,-1,0
